cust_id,age,gender,marital_status,employment_status,income,number_of_dependants,residence_type,years_at_current_address,city,state,zipcode
C46557,38,F,Married,Self-Employed,1936000,2,Rented,31,Jaipur,Rajasthan,302001
C46558,23,M,Single,Self-Employed,2866000,0,Owned,22,Jaipur,Rajasthan,302001
C46559,32,M,Married,Self-Employed,122000,3,Mortgage,16,Jaipur,Rajasthan,302001
C46560,59,M,Married,Self-Employed,3179000,3,Owned,2,Delhi,Delhi,110001
C46561,45,M,Married,Self-Employed,8192000,4,Owned,14,Bangalore,Karnataka,560001
C46562,19,F,Single,Salaried,8769000,1,Owned,8,Bangalore,Karnataka,560001
C46563,52,M,Married,Self-Employed,3773000,2,Mortgage,14,Bangalore,Karnataka,560001
C46564,28,F,Married,Self-Employed,917000,2,Owned,30,Pune,Maharashtra,411001
C46565,48,M,Single,Self-Employed,2811000,0,Owned,3,Jaipur,Rajasthan,302001
C46566,52,F,Married,Self-Employed,2779000,4,Owned,31,Lucknow,Uttar Pradesh,226001
C46567,41,M,Married,Salaried,1787000,3,Owned,12,Mumbai,Maharashtra,400001
C46568,30,M,Single,Self-Employed,862000,1,Mortgage,25,Bangalore,Karnataka,560001
C46569,32,M,Single,Self-Employed,1946000,2,Mortgage,8,Delhi,Delhi,110001
C46570,46,F,Single,Self-Employed,249000,1,Rented,3,Ahmedabad,Gujarat,380001
C46571,28,F,Married,Self-Employed,148000,2,Rented,5,Delhi,Delhi,110001
C46572,34,F,Married,Self-Employed,595000,3,Mortgage,27,Hyderabad,Telangana,500001
C46573,45,M,Married,Self-Employed,249000,2,Owned,26,Bangalore,Karnataka,560001
C46574,33,F,Married,Self-Employed,2708000,4,Rented,5,Delhi,Delhi,110001
C46575,54,M,Married,Self-Employed,654000,4,Owned,17,Hyderabad,Telangana,500001
C46576,29,M,Married,Salaried,942000,5,Owned,18,Kolkata,West Bengal,700001
C46577,18,F,Single,Self-Employed,1868000,0,Rented,6,Pune,Maharashtra,411001
C46578,32,M,Single,Self-Employed,662000,0,Owned,1,Ahmedabad,Gujarat,380001
C46579,43,M,Married,Self-Employed,1182000,2,Mortgage,9,Bangalore,Karnataka,560001
C46580,48,M,Married,Self-Employed,825000,3,Mortgage,18,Lucknow,Uttar Pradesh,226001
C46581,35,M,Single,Salaried,4000000,1,Owned,20,Delhi,Delhi,110001
C46582,37,M,Married,Self-Employed,1632000,2,Rented,14,Chennai,Tamil Nadu,600001
C46583,39,M,Married,Self-Employed,3622000,3,Owned,27,Bangalore,Karnataka,560001
C46584,57,M,Single,Self-Employed,11556000,0,Mortgage,3,Delhi,Delhi,110001
C46585,43,M,Married,Self-Employed,1434000,3,Rented,6,Kolkata,West Bengal,700001
C46586,35,F,Single,Salaried,480000,0,Owned,4,Mumbai,Maharashtra,400001
C46587,60,M,Married,Self-Employed,360000,2,Owned,8,Mumbai,Maharashtra,400001
C46588,40,F,Single,Self-Employed,2439000,0,Owned,5,Delhi,Delhi,110001
C46589,19,M,Single,Self-Employed,1075000,0,Rented,20,Bangalore,Karnataka,560001
C46590,26,M,Married,Salaried,591000,4,Owned,21,Mumbai,Maharashtra,400001
C46591,45,M,Married,Salaried,1382000,3,Mortgage,11,Chennai,Tamil Nadu,600001
C46592,22,M,Married,Self-Employed,1966000,3,Owned,25,Ahmedabad,Gujarat,380001
C46593,44,F,Married,Salaried,485000,4,Rented,21,Hyderabad,Telangana,500001
C46594,32,F,Married,Salaried,400000,3,Owned,14,Chennai,Tamil Nadu,600001
C46595,51,F,Married,Self-Employed,300000,2,Owned,3,Pune,Maharashtra,411001
C46596,41,M,Married,Salaried,960000,3,Owned,17,Bangalore,Karnataka,560001
C46597,23,M,Married,Self-Employed,3147000,4,Rented,5,Kolkata,West Bengal,700001
C46598,49,M,Married,Self-Employed,738000,2,Rented,8,Delhi,Delhi,110001
C46599,53,F,Single,Self-Employed,199000,0,Mortgage,17,Lucknow,Uttar Pradesh,226001
C46600,27,F,Married,Salaried,4136000,3,Owned,8,Delhi,Delhi,110001
C46601,31,F,Single,Salaried,1212000,1,Owned,13,Lucknow,Uttar Pradesh,226001
C46602,45,M,Single,Salaried,486000,2,Rented,7,Ahmedabad,Gujarat,380001
C46603,46,F,Single,Self-Employed,3998000,0,Owned,27,Mumbai,Maharashtra,400001
C46604,63,F,Single,Self-Employed,621000,2,Mortgage,14,Bangalore,Karnataka,560001
C46605,48,M,Married,Self-Employed,8487000,4,Owned,29,Delhi,Delhi,110001
C46606,64,M,Single,Self-Employed,7962000,1,Owned,19,Jaipur,Rajasthan,302001
C46607,40,M,Single,Salaried,1941000,0,Owned,6,Ahmedabad,Gujarat,380001
C46608,43,M,Married,Self-Employed,2966000,3,Owned,16,Jaipur,Rajasthan,302001
C46609,34,M,Single,Salaried,146000,0,Owned,21,Chennai,Tamil Nadu,600001
C46610,34,F,Married,Self-Employed,223000,2,Owned,20,Mumbai,Maharashtra,400001
C46611,41,M,Single,Salaried,1210000,1,Mortgage,14,Pune,Maharashtra,411001
C46612,34,M,Single,Self-Employed,194000,0,Owned,2,Pune,Maharashtra,411001
C46613,18,M,Single,Self-Employed,127000,0,Rented,7,Ahmedabad,Gujarat,380001
C46614,33,M,Married,Salaried,5454000,3,Mortgage,13,Lucknow,Uttar Pradesh,226001
C46615,50,M,Single,Self-Employed,7237000,2,Owned,9,Delhi,Delhi,110001
C46616,40,M,Married,Self-Employed,1411000,5,Owned,5,Kolkata,West Bengal,700001
C46617,40,M,Single,Self-Employed,2562000,1,Owned,23,Bangalore,Karnataka,560001
C46618,32,F,Single,Salaried,118000,2,Owned,20,Chennai,Tamil Nadu,600001
C46619,43,F,Single,Self-Employed,2428000,0,Owned,14,Ahmedabad,Gujarat,380001
C46620,56,M,Single,Self-Employed,1390000,1,Owned,3,Kolkata,West Bengal,700001
C46621,54,M,Married,Self-Employed,2629000,4,Owned,2,Lucknow,Uttar Pradesh,226001
C46622,43,M,Married,Self-Employed,8862000,4,Mortgage,26,Kolkata,West Bengal,700001
C46623,31,M,Single,Self-Employed,2526000,0,Owned,1,Lucknow,Uttar Pradesh,226001
C46624,57,M,Married,Salaried,1564000,2,Owned,19,Kolkata,West Bengal,700001
C46625,50,F,Married,Self-Employed,741000,2,Owned,2,Jaipur,Rajasthan,302001
C46626,25,M,Single,Self-Employed,309000,1,Owned,7,Ahmedabad,Gujarat,380001
C46627,22,M,Single,Self-Employed,161000,0,Owned,23,Mumbai,Maharashtra,400001
C46628,25,M,Single,Self-Employed,2099000,0,Owned,23,Jaipur,Rajasthan,302001
C46629,35,F,Married,Salaried,613000,3,Owned,24,Mumbai,Maharashtra,400001
C46630,49,M,Married,Self-Employed,634000,4,Rented,29,Chennai,Tamil Nadu,600001
C46631,48,M,Married,Self-Employed,2299000,4,Mortgage,16,Chennai,Tamil Nadu,600001
C46632,43,M,Single,Salaried,107000,0,Mortgage,2,Ahmedabad,Gujarat,380001
C46633,38,M,Single,Salaried,9544000,0,Mortgage,13,Bangalore,Karnataka,560001
C46634,63,F,Single,Self-Employed,1845000,0,Owned,29,Delhi,Delhi,110001
C46635,40,M,Single,Salaried,2344000,1,Owned,23,Jaipur,Rajasthan,302001
C46636,39,M,Married,Self-Employed,575000,3,Mortgage,12,Jaipur,Rajasthan,302001
C46637,34,M,Married,Self-Employed,3844000,4,Mortgage,25,Hyderabad,Telangana,500001
C46638,62,F,Married,Self-Employed,2617000,3,Mortgage,21,Delhi,Delhi,110001
C46639,47,M,Married,Self-Employed,2251000,2,Mortgage,12,Chennai,Tamil Nadu,600001
C46640,29,F,Married,Salaried,3470000,3,Rented,9,Chennai,Tamil Nadu,600001
C46641,28,F,Married,Salaried,0,4,Rented,24,Jaipur,Rajasthan,302001
C46642,23,F,Single,Self-Employed,2927000,0,Owned,3,Bangalore,Karnataka,560001
C46643,39,F,Married,Self-Employed,7589000,2,Mortgage,10,Hyderabad,Telangana,500001
C46644,25,M,Single,Self-Employed,1792000,0,Owned,16,Pune,Maharashtra,411001
C46645,28,F,Single,Salaried,892000,1,Rented,20,Bangalore,Karnataka,560001
C46646,50,F,Married,Self-Employed,2038000,3,Owned,19,Jaipur,Rajasthan,302001
C46647,48,M,Married,Salaried,750000,3,Owned,23,Lucknow,Uttar Pradesh,226001
C46648,54,M,Single,Self-Employed,1728000,0,Owned,24,Kolkata,West Bengal,700001
C46649,25,M,Single,Self-Employed,5840000,0,Owned,20,Jaipur,Rajasthan,302001
C46650,29,M,Single,Salaried,1681000,0,Rented,3,Jaipur,Rajasthan,302001
C46651,33,M,Married,Salaried,1315000,4,Rented,21,Mumbai,Maharashtra,400001
C46652,56,F,Married,Self-Employed,9592000,5,Owned,8,Pune,Maharashtra,411001
C46653,40,M,Single,Self-Employed,2198000,0,Owned,29,Hyderabad,Telangana,500001
C46654,58,F,Married,Self-Employed,963000,3,Rented,20,Chennai,Tamil Nadu,600001
C46655,46,M,Single,Self-Employed,2697000,2,Owned,24,Bangalore,Karnataka,560001
C46656,38,F,Married,Self-Employed,101000,3,Owned,4,Pune,Maharashtra,411001
C46657,45,F,Married,Salaried,5024000,2,Mortgage,11,Kolkata,West Bengal,700001
C46658,22,M,Single,Salaried,931000,1,Rented,4,Hyderabad,Telangana,500001
C46659,19,M,Single,Salaried,1887000,0,Owned,10,Pune,Maharashtra,411001
C46660,42,M,Married,Self-Employed,1018000,3,Owned,4,Chennai,Tamil Nadu,600001
C46661,40,M,Single,Self-Employed,2956000,1,Mortgage,13,Mumbai,Maharashtra,400001
C46662,59,M,Married,Self-Employed,3425000,3,Owned,20,Hyderabad,Telangana,500001
C46663,26,F,Single,Self-Employed,5749000,0,Owned,26,Lucknow,Uttar Pradesh,226001
C46664,43,M,Married,Self-Employed,2550000,4,Mortgage,25,Bangalore,Karnataka,560001
C46665,46,F,Married,Self-Employed,2300000,2,Owned,25,Mumbai,Maharashtra,400001
C46666,43,M,Single,Self-Employed,3052000,1,Mortgage,8,Chennai,Tamil Nadu,600001
C46667,50,F,Single,Self-Employed,4694000,0,Owned,31,Kolkata,West Bengal,700001
C46668,33,M,Single,Salaried,564000,0,Mortgage,17,Kolkata,West Bengal,700001
C46669,48,M,Single,Self-Employed,9475000,1,Mortgage,8,Hyderabad,Telangana,500001
C46670,45,F,Married,Salaried,844000,3,Mortgage,8,Ahmedabad,Gujarat,380001
C46671,51,M,Single,Self-Employed,2126000,0,Owned,7,Mumbai,Maharashtra,400001
C46672,34,M,Single,Salaried,1661000,1,Mortgage,2,Hyderabad,Telangana,500001
C46673,28,F,Married,Salaried,764000,3,Owned,12,Lucknow,Uttar Pradesh,226001
C46674,33,M,Single,Salaried,1337000,0,Mortgage,30,Pune,Maharashtra,411001
C46675,29,M,Single,Self-Employed,2373000,0,Rented,10,Hyderabad,Telangana,500001
C46676,34,M,Single,Salaried,912000,2,Mortgage,19,Pune,Maharashtra,411001
C46677,36,M,Single,Salaried,350000,0,Owned,16,Lucknow,Uttar Pradesh,226001
C46678,30,M,Single,Self-Employed,11460000,0,Mortgage,20,Kolkata,West Bengal,700001
C46679,40,F,Married,Salaried,760000,3,Mortgage,2,Chennai,Tamil Nadu,600001
C46680,28,M,Single,Self-Employed,1770000,1,Rented,12,Mumbai,Maharashtra,400001
C46681,39,F,Married,Salaried,397000,3,Mortgage,11,Kolkata,West Bengal,700001
C46682,35,M,Single,Salaried,1344000,1,Rented,3,Jaipur,Rajasthan,302001
C46683,38,F,Married,Self-Employed,2355000,4,Mortgage,14,Ahmedabad,Gujarat,380001
C46684,43,M,Married,Self-Employed,2935000,3,Rented,21,Delhi,Delhi,110001
C46685,35,F,Single,Salaried,2212000,0,Owned,17,Chennai,Tamil Nadu,600001
C46686,32,M,Married,Self-Employed,1639000,4,Owned,24,Lucknow,Uttar Pradesh,226001
C46687,33,F,Married,Salaried,963000,4,Rented,26,Hyderabad,Telangana,500001
C46688,50,F,Married,Self-Employed,280000,4,Mortgage,10,Chennai,Tamil Nadu,600001
C46689,52,M,Married,Self-Employed,1445000,4,Owned,27,Chennai,Tamil Nadu,600001
C46690,34,F,Single,Salaried,1472000,2,Owned,26,Delhi,Delhi,110001
C46691,38,M,Single,Self-Employed,11842000,0,Mortgage,4,Hyderabad,Telangana,500001
C46692,22,M,Single,Salaried,3965000,0,Rented,15,Pune,Maharashtra,411001
C46693,38,M,Single,Self-Employed,5483000,1,Owned,8,Ahmedabad,Gujarat,380001
C46694,25,M,Single,Salaried,729000,0,Owned,29,Kolkata,West Bengal,700001
C46695,35,F,Single,Salaried,1171000,0,Rented,4,Chennai,Tamil Nadu,600001
C46696,50,F,Single,Salaried,332000,0,Owned,26,Hyderabad,Telangana,500001
C46697,24,M,Married,Self-Employed,11008000,5,Owned,14,Pune,Maharashtra,411001
C46698,30,M,Married,Self-Employed,3603000,4,Owned,1,Lucknow,Uttar Pradesh,226001
C46699,31,M,Married,Self-Employed,1900000,4,Owned,15,Lucknow,Uttar Pradesh,226001
C46700,23,F,Single,Self-Employed,1321000,0,Owned,30,Delhi,Delhi,110001
C46701,48,M,Married,Self-Employed,3682000,3,Mortgage,10,Kolkata,West Bengal,700001
C46702,42,M,Single,Self-Employed,3303000,0,Mortgage,7,Chennai,Tamil Nadu,600001
C46703,58,M,Married,Self-Employed,3056000,2,Owned,2,Mumbai,Maharashtra,400001
C46704,30,F,Single,Salaried,864000,1,Owned,22,Chennai,Tamil Nadu,600001
C46705,22,M,Married,Salaried,2244000,3,Rented,11,Pune,Maharashtra,411001
C46706,49,F,Married,Self-Employed,200000,2,Owned,1,Jaipur,Rajasthan,302001
C46707,36,M,Married,Salaried,493000,3,Owned,9,Delhi,Delhi,110001
C46708,35,F,Married,Self-Employed,621000,2,Mortgage,18,Kolkata,West Bengal,700001
C46709,54,M,Married,Self-Employed,1507000,2,Mortgage,27,Bangalore,Karnataka,560001
C46710,41,M,Single,Self-Employed,9108000,0,Mortgage,7,Mumbai,Maharashtra,400001
C46711,49,M,Married,Salaried,1180000,3,Owned,31,Jaipur,Rajasthan,302001
C46712,33,M,Married,Self-Employed,351000,3,Owned,30,Jaipur,Rajasthan,302001
C46713,32,M,Married,Salaried,2211000,3,Owned,20,Ahmedabad,Gujarat,380001
C46714,36,M,Married,Salaried,287000,2,Rented,27,Lucknow,Uttar Pradesh,226001
C46715,46,M,Married,Salaried,1893000,2,Owned,5,Bangalore,Karnataka,560001
C46716,40,F,Married,Self-Employed,737000,2,Owned,30,Hyderabad,Telangana,500001
C46717,44,M,Single,Self-Employed,3375000,0,Owned,28,Delhi,Delhi,110001
C46718,18,M,Single,Self-Employed,1266000,0,Owned,7,Pune,Maharashtra,411001
C46719,21,F,Single,Self-Employed,625000,2,Owned,16,Mumbai,Maharashtra,400001
C46720,18,F,Single,Self-Employed,1025000,0,Owned,17,Ahmedabad,Gujarat,380001
C46721,36,F,Married,Self-Employed,6974000,3,Owned,26,Bangalore,Karnataka,560001
C46722,26,M,Married,Salaried,1950000,2,Rented,20,Chennai,Tamil Nadu,600001
C46723,56,F,Married,Salaried,7797000,3,Owned,7,Pune,Maharashtra,411001
C46724,39,F,Single,Salaried,3980000,0,Mortgage,3,Kolkata,West Bengal,700001
C46725,42,M,Single,Salaried,1673000,0,Mortgage,31,Pune,Maharashtra,411001
C46726,29,M,Married,Salaried,481000,3,Owned,24,Mumbai,Maharashtra,400001
C46727,28,M,Single,Salaried,1709000,0,Owned,30,Kolkata,West Bengal,700001
C46728,55,F,Married,Self-Employed,1217000,5,Owned,8,Hyderabad,Telangana,500001
C46729,57,F,Married,Self-Employed,1176000,3,Owned,6,Ahmedabad,Gujarat,380001
C46730,44,M,Married,Self-Employed,1642000,2,Owned,10,Delhi,Delhi,110001
C46731,19,M,Single,Self-Employed,3611000,0,Owned,7,Kolkata,West Bengal,700001
C46732,35,F,Single,Salaried,10869000,1,Mortgage,7,Pune,Maharashtra,411001
C46733,43,M,Single,Self-Employed,2832000,0,Owned,6,Kolkata,West Bengal,700001
C46734,37,F,Married,Self-Employed,702000,2,Owned,18,Jaipur,Rajasthan,302001
C46735,18,F,Single,Self-Employed,2755000,2,Rented,28,Jaipur,Rajasthan,302001
C46736,58,F,Single,Salaried,1432000,0,Mortgage,31,Hyderabad,Telangana,500001
C46737,31,F,Single,Self-Employed,3020000,2,Owned,25,Hyderabad,Telangana,500001
C46738,26,M,Single,Salaried,1355000,2,Owned,26,Lucknow,Uttar Pradesh,226001
C46739,39,F,Married,Self-Employed,2056000,3,Owned,31,Bangalore,Karnataka,560001
C46740,51,F,Married,Self-Employed,2675000,4,Owned,22,Kolkata,West Bengal,700001
C46741,45,M,Married,Salaried,298000,3,Rented,14,Lucknow,Uttar Pradesh,226001
C46742,26,M,Married,Salaried,1522000,2,Owned,5,Delhi,Delhi,110001
C46743,25,M,Single,Self-Employed,7819000,0,Owned,29,Ahmedabad,Gujarat,380001
C46744,18,F,Single,Self-Employed,3328000,0,Owned,5,Jaipur,Rajasthan,302001
C46745,37,M,Married,Self-Employed,701000,2,Mortgage,31,Bangalore,Karnataka,560001
C46746,35,F,Single,Salaried,800000,1,Mortgage,23,Hyderabad,Telangana,500001
C46747,45,M,Single,Salaried,3560000,1,Owned,16,Bangalore,Karnataka,560001
C46748,33,F,Single,Salaried,1531000,0,Mortgage,13,Mumbai,Maharashtra,400001
C46749,49,M,Single,Self-Employed,1140000,2,Owned,5,Chennai,Tamil Nadu,600001
C46750,46,M,Single,Self-Employed,9707000,1,Rented,17,Kolkata,West Bengal,700001
C46751,32,F,Single,Salaried,6493000,0,Mortgage,27,Lucknow,Uttar Pradesh,226001
C46752,43,F,Married,Salaried,1979000,4,Owned,2,Lucknow,Uttar Pradesh,226001
C46753,53,F,Married,Self-Employed,294000,5,Owned,6,Jaipur,Rajasthan,302001
C46754,30,F,Single,Salaried,256000,1,Owned,16,Chennai,Tamil Nadu,600001
C46755,37,F,Married,Self-Employed,3516000,3,Owned,6,Mumbai,Maharashtra,400001
C46756,37,F,Single,Self-Employed,1481000,0,Mortgage,23,Mumbai,Maharashtra,400001
C46757,36,M,Married,Salaried,1666000,2,Mortgage,16,Chennai,Tamil Nadu,600001
C46758,48,F,Married,Self-Employed,1023000,4,Mortgage,14,Pune,Maharashtra,411001
C46759,48,M,Married,Self-Employed,988000,3,Owned,21,Jaipur,Rajasthan,302001
C46760,44,M,Married,Self-Employed,1595000,3,Mortgage,8,Delhi,Delhi,110001
C46761,43,M,Single,Self-Employed,643000,1,Owned,18,Chennai,Tamil Nadu,600001
C46762,34,M,Single,Self-Employed,1525000,2,Rented,10,Bangalore,Karnataka,560001
C46763,43,M,Married,Salaried,1419000,3,Rented,4,Chennai,Tamil Nadu,600001
C46764,27,M,Single,Salaried,2206000,0,Owned,29,Jaipur,Rajasthan,302001
C46765,64,F,Married,Self-Employed,3811000,4,Owned,23,Bangalore,Karnataka,560001
C46766,53,F,Married,Salaried,4217000,3,Owned,10,Mumbai,Maharashtra,400001
C46767,49,M,Single,Self-Employed,193000,0,Owned,28,Bangalore,Karnataka,560001
C46768,44,F,Single,Self-Employed,3280000,0,Owned,23,Jaipur,Rajasthan,302001
C46769,44,M,Married,Self-Employed,1968000,4,Owned,25,Lucknow,Uttar Pradesh,226001
C46770,23,M,Married,Salaried,617000,3,Rented,17,Chennai,Tamil Nadu,600001
C46771,27,M,Single,Self-Employed,1864000,1,Rented,1,Chennai,Tamil Nadu,600001
C46772,28,M,Married,Salaried,914000,3,Owned,21,Mumbai,Maharashtra,400001
C46773,40,F,Married,Self-Employed,363000,5,Mortgage,5,Hyderabad,Telangana,500001
C46774,37,F,Single,Self-Employed,6279000,1,Owned,9,Chennai,Tamil Nadu,600001
C46775,48,F,Married,Self-Employed,2467000,2,Owned,26,Bangalore,Karnataka,560001
C46776,30,M,Single,Salaried,1360000,1,Rented,19,Chennai,Tamil Nadu,600001
C46777,50,F,Married,Salaried,1028000,3,Owned,12,Ahmedabad,Gujarat,380001
C46778,31,F,Single,Salaried,292000,0,Mortgage,11,Bangalore,Karnataka,560001
C46779,35,M,Married,Salaried,1242000,4,Owned,16,Bangalore,Karnataka,560001
C46780,48,M,Married,Self-Employed,2410000,2,Mortgage,29,Chennai,Tamil Nadu,600001
C46781,45,M,Single,Self-Employed,3449000,1,Owned,7,Chennai,Tamil Nadu,600001
C46782,27,F,Single,Self-Employed,3122000,0,Owned,21,Delhi,Delhi,110001
C46783,50,M,Married,Self-Employed,971000,3,Owned,8,Chennai,Tamil Nadu,600001
C46784,40,M,Married,Salaried,1924000,2,Owned,15,Jaipur,Rajasthan,302001
C46785,18,F,Single,Salaried,393000,0,Owned,5,Lucknow,Uttar Pradesh,226001
C46786,31,F,Married,Salaried,10042000,3,Mortgage,6,Ahmedabad,Gujarat,380001
C46787,35,F,Single,Salaried,569000,0,Mortgage,7,Pune,Maharashtra,411001
C46788,28,M,Single,Self-Employed,2950000,0,Rented,24,Kolkata,West Bengal,700001
C46789,53,M,Single,Self-Employed,1116000,0,Owned,7,Lucknow,Uttar Pradesh,226001
C46790,36,M,Married,Salaried,661000,3,Owned,18,Bangalore,Karnataka,560001
C46791,44,M,Single,Self-Employed,2924000,2,Owned,6,Delhi,Delhi,110001
C46792,42,M,Married,Self-Employed,3272000,2,Owned,29,Bangalore,Karnataka,560001
C46793,47,F,Married,Self-Employed,1792000,3,Mortgage,4,Lucknow,Uttar Pradesh,226001
C46794,56,F,Married,Self-Employed,561000,2,Owned,3,Pune,Maharashtra,411001
C46795,46,F,Married,Self-Employed,1570000,3,Owned,10,Delhi,Delhi,110001
C46796,57,M,Single,Self-Employed,3626000,0,Owned,28,Bangalore,Karnataka,560001
C46797,47,M,Married,Self-Employed,1756000,3,Mortgage,17,Hyderabad,Telangana,500001
C46798,41,F,Married,Self-Employed,6081000,3,Rented,15,Hyderabad,Telangana,500001
C46799,43,M,Single,Self-Employed,2132000,1,Rented,28,Delhi,Delhi,110001
C46800,18,F,Married,Salaried,1528000,4,Owned,20,Bangalore,Karnataka,560001
C46801,35,M,Married,Self-Employed,6639000,4,Owned,17,Hyderabad,Telangana,500001
C46802,38,M,Married,Salaried,373000,3,Owned,23,Lucknow,Uttar Pradesh,226001
C46803,44,F,Single,Salaried,1538000,0,Mortgage,27,Bangalore,Karnataka,560001
C46804,39,M,Married,Self-Employed,428000,2,Mortgage,19,Jaipur,Rajasthan,302001
C46805,43,M,Married,Self-Employed,7107000,4,Owned,18,Ahmedabad,Gujarat,380001
C46806,26,M,Married,Salaried,2326000,3,Owned,29,Delhi,Delhi,110001
C46807,24,M,Married,Self-Employed,3794000,3,Owned,10,Delhi,Delhi,110001
C46808,28,M,Married,Salaried,579000,2,Rented,19,Lucknow,Uttar Pradesh,226001
C46809,55,F,Single,Self-Employed,1867000,2,Owned,28,Bangalore,Karnataka,560001
C46810,27,F,Single,Self-Employed,702000,0,Owned,29,Pune,Maharashtra,411001
C46811,32,F,Single,Salaried,1138000,0,Owned,24,Chennai,Tamil Nadu,600001
C46812,41,M,Married,Salaried,5063000,2,Rented,4,Mumbai,Maharashtra,400001
C46813,24,F,Single,Salaried,1462000,0,Rented,7,Pune,Maharashtra,411001
C46814,31,M,Single,Salaried,1725000,0,Mortgage,11,Jaipur,Rajasthan,302001
C46815,46,F,Single,Self-Employed,2252000,0,Owned,16,Ahmedabad,Gujarat,380001
C46816,35,M,Single,Salaried,385000,1,Owned,11,Hyderabad,Telangana,500001
C46817,56,M,Married,Self-Employed,2953000,4,Owned,18,Ahmedabad,Gujarat,380001
C46818,23,M,Married,Self-Employed,965000,3,Rented,2,Kolkata,West Bengal,700001
C46819,36,M,Married,Self-Employed,953000,3,Rented,27,Mumbai,Maharashtra,400001
C46820,35,F,Single,Salaried,1026000,0,Rented,31,Jaipur,Rajasthan,302001
C46821,39,F,Single,Self-Employed,2160000,0,Rented,10,Bangalore,Karnataka,560001
C46822,27,F,Single,Salaried,2035000,0,Owned,3,Mumbai,Maharashtra,400001
C46823,34,F,Single,Self-Employed,883000,0,Rented,16,Delhi,Delhi,110001
C46824,47,M,Married,Self-Employed,2521000,4,Owned,31,Hyderabad,Telangana,500001
C46825,37,F,Married,Self-Employed,3293000,3,Rented,28,Mumbai,Maharashtra,400001
C46826,29,F,Single,Salaried,2043000,1,Owned,6,Jaipur,Rajasthan,302001
C46827,60,M,Married,Self-Employed,1472000,3,Owned,3,Kolkata,West Bengal,700001
C46828,40,M,Single,Salaried,814000,0,Rented,19,Mumbai,Maharashtra,400001
C46829,46,M,Married,Self-Employed,1719000,2,Rented,29,Pune,Maharashtra,411001
C46830,47,M,Single,Salaried,1542000,0,Mortgage,7,Chennai,Tamil Nadu,600001
C46831,39,M,Single,Self-Employed,1402000,0,Mortgage,20,Lucknow,Uttar Pradesh,226001
C46832,32,F,Single,Salaried,966000,1,Mortgage,25,Chennai,Tamil Nadu,600001
C46833,41,F,Married,Salaried,2827000,4,Owned,4,Chennai,Tamil Nadu,600001
C46834,32,F,Single,Salaried,6293000,2,Rented,14,Chennai,Tamil Nadu,600001
C46835,43,F,Married,Salaried,987000,2,Owned,10,Hyderabad,Telangana,500001
C46836,38,F,Single,Salaried,7566000,1,Owned,31,Bangalore,Karnataka,560001
C46837,50,M,Single,Self-Employed,540000,0,Mortgage,5,Chennai,Tamil Nadu,600001
C46838,28,M,Single,Self-Employed,3113000,0,Owned,15,Hyderabad,Telangana,500001
