cust_id,number_of_open_accounts,number_of_closed_accounts,total_loan_months,delinquent_months,total_dpd,enquiry_count,credit_utilization_ratio
C48373,4,1,95,10,51,6,0
C48374,4,0,105,5,24,6,66
C48375,2,0,16,12,68,5,44
C48376,3,2,143,0,0,6,70
C48377,2,0,49,0,0,3,15
C48378,1,2,32,7,43,5,79
C48379,4,0,150,3,16,5,25
C48380,4,1,111,1,2,7,79
C48381,1,2,1,1,10,4,57
C48382,1,2,25,5,24,6,84
C48383,4,1,150,12,64,6,46
C48384,4,0,138,0,0,7,8
C48385,4,1,181,0,0,9,25
C48386,3,0,51,10,54,3,42
C48387,4,0,96,9,57,7,2
C48388,2,1,66,0,0,3,45
C48389,4,1,177,0,0,8,23
C48390,4,1,71,1,4,6,59
C48391,1,1,54,0,0,4,20
C48392,1,2,34,1,4,3,24
C48393,2,1,102,0,0,7,24
C48394,2,1,60,0,0,4,59
C48395,2,1,70,5,35,4,11
C48396,1,2,22,0,0,4,93
C48397,1,0,1,0,0,6,35
C48398,2,2,45,1,7,3,56
C48399,4,2,53,6,29,6,97
C48400,3,1,56,5,21,8,42
C48401,2,0,74,0,0,7,72
C48402,4,1,117,5,31,9,10
C48403,4,2,177,22,130,5,77
C48404,4,0,90,12,61,4,15
C48405,3,0,92,0,0,3,70
C48406,3,0,72,6,34,8,97
C48407,2,0,42,17,101,6,5
C48408,4,0,99,0,0,5,14
C48409,1,0,10,2,14,5,45
C48410,3,2,124,0,0,8,80
C48411,4,1,161,0,0,8,35
C48412,3,2,84,3,16,3,46
C48413,1,2,15,12,88,3,19
C48414,4,0,56,11,69,9,4
C48415,4,1,85,0,0,6,49
C48416,4,0,205,0,0,7,80
C48417,1,1,5,5,28,6,92
C48418,2,0,96,5,28,3,30
C48419,3,0,57,0,0,5,54
C48420,1,1,41,5,32,4,49
C48421,1,2,33,0,0,2,98
C48422,3,0,97,8,41,5,22
C48423,2,1,119,10,64,4,37
C48424,2,1,65,0,0,6,60
C48425,3,2,48,0,0,7,16
C48426,2,1,77,0,0,2,17
C48427,2,1,107,0,0,2,75
C48428,2,1,69,4,13,3,79
C48429,3,1,148,10,48,5,9
C48430,3,0,84,3,17,4,41
C48431,4,2,94,6,47,4,75
C48432,3,0,99,0,0,7,0
C48433,3,1,121,7,47,7,13
C48434,2,0,66,6,34,7,65
C48435,3,0,110,0,0,4,3
C48436,4,1,95,6,34,9,35
C48437,3,1,104,2,15,8,99
C48438,3,0,104,0,0,6,20
C48439,4,2,135,17,75,8,18
C48440,4,0,105,2,3,6,54
C48441,2,2,87,11,54,4,8
C48442,2,0,81,5,31,6,37
C48443,1,0,60,16,89,6,55
C48444,4,0,89,0,0,7,79
C48445,2,2,62,0,0,7,27
C48446,3,0,131,9,50,7,24
C48447,1,1,49,0,0,3,7
C48448,1,0,49,6,25,5,45
C48449,4,2,90,0,0,7,44
C48450,1,1,28,12,84,4,12
C48451,3,0,98,15,97,5,19
C48452,1,2,41,0,0,4,54
C48453,2,2,82,4,25,2,80
C48454,4,1,175,0,0,6,1
C48455,2,1,49,0,0,3,56
C48456,3,1,105,9,59,4,18
C48457,3,2,110,3,13,5,54
C48458,2,2,41,0,0,3,33
C48459,4,1,175,8,44,6,84
C48460,2,0,38,9,37,2,8
C48461,4,0,122,7,45,5,89
C48462,2,1,61,0,0,3,0
C48463,2,1,56,0,0,4,71
C48464,4,1,74,3,21,8,0
C48465,1,2,28,22,130,5,82
C48466,4,1,64,0,0,8,65
C48467,2,2,86,0,0,6,55
C48468,4,0,103,5,42,7,9
C48469,4,1,109,10,38,5,17
C48470,4,1,142,3,14,8,48
C48471,4,2,102,14,73,6,6
C48472,3,1,140,11,73,8,27
C48473,1,2,17,12,77,2,3
C48474,1,0,36,9,45,2,11
C48475,1,2,30,0,0,4,21
C48476,3,2,104,3,15,5,39
C48477,2,2,95,0,0,5,7
C48478,1,2,35,12,52,6,14
C48479,1,0,49,13,80,6,39
C48480,4,1,163,1,7,7,3
C48481,4,0,116,12,57,5,1
C48482,2,0,48,15,71,3,41
C48483,1,1,44,5,28,5,13
C48484,4,0,165,0,0,9,23
C48485,3,1,84,0,0,7,48
C48486,4,2,74,12,72,4,47
C48487,1,1,56,11,65,4,32
C48488,4,1,110,13,77,8,38
C48489,1,0,54,0,0,4,97
C48490,4,2,144,2,6,9,59
C48491,3,2,56,0,0,5,72
C48492,1,0,17,7,44,6,72
C48493,1,0,50,6,39,5,65
C48494,1,0,12,7,36,2,76
C48495,1,2,49,3,18,1,13
C48496,2,1,54,16,101,6,48
C48497,3,0,120,0,0,5,9
C48498,4,1,44,4,20,6,70
C48499,2,0,75,0,0,4,83
C48500,1,0,31,0,0,5,4
C48501,2,2,110,18,65,4,40
C48502,4,1,114,0,0,9,4
C48503,4,2,112,4,19,7,20
C48504,3,0,59,1,4,8,80
C48505,3,0,91,0,0,4,93
C48506,2,1,47,3,20,7,29
C48507,2,2,96,8,35,7,98
C48508,4,1,164,9,56,5,29
C48509,3,1,79,6,42,8,23
C48510,2,2,29,8,52,5,18
C48511,2,2,67,23,128,5,15
C48512,2,2,69,1,10,4,28
C48513,3,0,85,9,49,6,84
C48514,3,1,120,0,0,7,5
C48515,2,0,60,13,69,5,84
C48516,2,0,107,0,0,6,39
C48517,3,1,84,4,29,5,46
C48518,2,1,51,0,0,6,47
C48519,4,0,164,0,0,6,49
C48520,3,2,105,4,19,7,40
C48521,3,2,141,2,11,6,56
C48522,3,0,34,1,10,5,31
C48523,1,2,21,0,0,1,75
C48524,2,2,77,0,0,5,38
C48525,1,1,37,4,21,3,37
C48526,2,2,99,1,7,7,44
C48527,4,1,133,0,0,6,3
C48528,1,2,22,7,53,2,61
C48529,3,1,86,0,0,5,14
C48530,1,1,59,3,13,6,54
C48531,1,1,42,16,78,5,0
C48532,1,1,13,0,0,5,90
C48533,3,2,66,13,73,6,62
C48534,1,1,53,8,43,6,71
C48535,2,0,88,0,0,4,62
C48536,1,1,3,3,13,1,57
C48537,3,1,78,2,15,5,2
C48538,3,1,105,4,21,3,49
C48539,2,0,65,11,66,3,34
C48540,4,0,120,0,0,7,34
C48541,2,2,73,2,10,7,29
C48542,2,1,37,0,0,5,15
C48543,2,0,94,3,20,6,41
C48544,4,1,118,0,0,4,9
C48545,4,0,142,9,56,5,67
C48546,2,0,53,12,70,6,32
C48547,2,2,87,8,59,3,88
C48548,4,1,79,4,26,4,27
C48549,1,0,42,9,43,4,17
C48550,3,0,91,1,8,3,25
C48551,4,2,141,5,24,5,16
C48552,1,2,42,1,5,1,9
C48553,4,2,126,0,0,8,89
C48554,2,2,53,10,61,6,1
C48555,2,0,84,9,42,5,23
C48556,1,0,3,2,5,6,27
C48557,3,2,71,0,0,5,33
C48558,1,1,34,0,0,3,90
C48559,1,1,53,14,85,4,13
C48560,2,2,52,3,12,6,82
C48561,2,0,61,10,41,3,82
C48562,2,2,56,15,67,2,51
C48563,3,1,125,0,0,5,78
C48564,3,1,100,0,0,7,18
C48565,3,0,78,10,48,4,59
C48566,4,0,156,6,46,5,28
C48567,4,0,123,1,9,7,58
C48568,2,2,87,11,50,6,87
C48569,1,2,58,12,55,3,45
C48570,1,2,27,0,0,5,31
C48571,3,0,85,21,129,3,39
C48572,1,2,30,4,20,2,96
C48573,1,2,10,0,0,4,68
C48574,3,2,113,0,0,4,94
C48575,1,1,38,9,49,6,71
C48576,3,0,98,0,0,5,22
C48577,1,1,40,0,0,6,93
C48578,2,0,34,18,113,7,87
C48579,2,0,13,0,0,5,21
C48580,2,1,52,10,53,2,92
C48581,1,1,38,5,28,3,13
C48582,1,2,39,1,7,2,73
C48583,1,0,9,8,45,1,20
C48584,3,1,68,0,0,8,56
C48585,4,1,122,0,0,8,92
C48586,2,0,11,8,49,5,82
C48587,3,2,132,0,0,7,18
C48588,1,0,18,0,0,2,63
C48589,3,0,118,12,51,5,83
C48590,3,1,77,9,43,8,29
C48591,1,2,18,11,57,5,75
C48592,2,1,43,1,7,2,59
C48593,4,1,181,23,127,7,41
C48594,1,2,8,0,0,6,36
C48595,1,1,39,6,26,4,1
C48596,3,2,28,3,16,3,7
C48597,4,2,128,20,105,5,47
C48598,4,2,176,11,74,5,11
C48599,3,2,40,1,2,7,16
C48600,3,2,53,12,81,5,54
C48601,2,0,92,2,13,7,63
C48602,4,0,164,10,37,7,18
C48603,3,0,85,5,19,5,92
C48604,3,0,65,13,84,7,95
C48605,2,0,91,7,44,6,3
C48606,2,1,97,2,9,7,36
C48607,4,2,161,0,0,9,86
C48608,4,2,140,18,91,6,53
C48609,2,2,57,21,108,7,99
C48610,2,1,68,0,0,5,79
C48611,3,2,141,8,39,7,4
C48612,1,1,15,0,0,5,18
C48613,1,1,52,12,47,2,59
C48614,3,2,137,5,37,8,53
C48615,4,2,94,21,128,5,96
C48616,4,1,78,10,61,7,7
C48617,2,1,81,1,9,2,4
C48618,3,2,77,0,0,5,37
C48619,2,0,32,0,0,2,28
C48620,4,1,126,1,6,8,56
C48621,1,1,41,8,60,4,43
C48622,1,1,45,7,46,2,87
C48623,3,1,121,3,8,6,68
C48624,2,2,97,0,0,3,95
C48625,4,1,123,23,150,8,37
C48626,4,0,163,7,31,6,39
C48627,4,2,126,5,18,8,72
C48628,4,2,157,10,58,4,82
C48629,3,0,163,0,0,8,74
C48630,4,1,122,7,32,7,71
C48631,3,1,99,0,0,7,68
C48632,4,2,82,1,3,7,22
C48633,2,1,41,12,68,3,92
C48634,2,1,23,9,57,7,4
C48635,2,1,77,0,0,4,49
C48636,1,0,56,12,81,3,3
C48637,2,0,57,11,63,7,2
C48638,1,1,1,1,4,4,49
C48639,4,0,142,0,0,4,98
C48640,4,1,83,0,0,5,20
C48641,1,1,40,6,39,6,80
C48642,1,1,53,7,49,6,61
C48643,4,2,215,5,24,5,42
C48644,1,2,26,2,14,5,56
C48645,4,1,87,6,34,4,24
C48646,4,2,137,10,71,7,31
C48647,3,2,46,0,0,3,54
C48648,2,0,86,3,19,4,2
C48649,4,2,103,2,10,4,72
C48650,1,2,59,0,0,6,50
C48651,3,0,38,24,144,5,49
C48652,4,2,117,0,0,8,75
C48653,1,2,38,20,113,1,52
C48654,2,0,105,8,43,3,7
C48655,2,0,52,0,0,3,95
C48656,3,1,53,2,20,3,16
C48657,1,0,16,3,6,6,44
C48658,4,1,85,12,53,8,39
C48659,4,0,132,0,0,7,80
C48660,4,0,172,0,0,6,94
C48661,1,1,14,10,62,4,30
C48662,4,2,139,0,0,8,78
C48663,2,1,55,0,0,7,69
C48664,1,1,59,2,4,2,47
C48665,1,2,38,0,0,5,65
C48666,2,0,72,19,84,7,18
C48667,3,2,122,8,35,5,13
C48668,2,2,57,20,117,3,5
C48669,4,2,144,10,56,5,26
C48670,2,1,84,0,0,3,69
C48671,4,2,112,11,59,7,0
C48672,4,0,133,0,0,6,25
C48673,3,0,56,0,0,4,98
C48674,4,1,76,5,27,9,85
C48675,2,0,65,0,0,2,66
C48676,4,2,147,0,0,6,73
C48677,4,0,125,0,0,9,86
C48678,1,2,14,11,54,5,19
C48679,1,0,12,8,45,3,97
C48680,1,0,45,3,22,2,15
C48681,2,1,52,0,0,3,16
C48682,1,0,49,7,29,2,25
C48683,3,1,31,2,11,3,87
C48684,2,0,36,12,71,4,93
C48685,2,1,35,17,77,3,32
C48686,2,2,68,16,90,3,66
C48687,1,0,4,1,7,5,52
C48688,3,0,60,0,0,5,29
C48689,1,1,34,0,0,6,54
C48690,2,1,72,12,73,7,10
C48691,4,0,91,9,43,9,35
C48692,2,2,40,11,74,6,33
C48693,1,1,38,0,0,5,54
C48694,4,1,128,0,0,6,25
C48695,3,1,60,0,0,3,43
C48696,1,2,53,11,56,2,56
C48697,1,2,23,0,0,3,72
C48698,4,1,95,0,0,8,13
C48699,2,0,54,0,0,7,85
C48700,2,1,43,10,44,2,97
C48701,4,2,175,6,31,5,22
C48702,1,2,45,12,55,6,98
C48703,4,1,115,9,53,5,62
C48704,3,0,56,3,16,8,15
C48705,1,1,59,11,76,2,6
C48706,4,1,82,16,90,6,38
C48707,3,0,85,0,0,7,73
C48708,3,0,124,0,0,3,34
C48709,2,2,76,0,0,2,47
C48710,1,0,60,0,0,1,31
C48711,2,2,74,7,45,3,10
C48712,4,2,83,10,56,7,97
C48713,4,1,80,9,48,4,18
C48714,2,0,56,20,116,4,40
C48715,2,2,18,17,87,6,30
C48716,2,2,60,7,35,6,29
C48717,1,2,44,2,4,6,88
C48718,2,0,81,0,0,4,14
C48719,3,0,85,0,0,6,21
C48720,4,0,130,0,0,7,29
C48721,1,1,35,10,58,5,53
C48722,1,0,56,12,83,5,34
C48723,3,1,45,16,81,8,13
C48724,4,1,147,9,47,8,28
C48725,2,2,61,8,43,3,25
C48726,3,1,57,2,5,7,7
C48727,1,0,59,12,60,2,97
C48728,2,1,66,10,52,3,67
C48729,1,0,40,22,112,1,5
C48730,3,1,145,0,0,6,48
C48731,1,0,25,5,23,3,57
C48732,2,0,63,0,0,5,27
C48733,2,2,105,0,0,6,89
C48734,2,0,62,10,61,7,64
C48735,4,0,177,0,0,4,46
C48736,2,0,52,0,0,2,47
C48737,2,1,53,0,0,7,90
C48738,4,0,123,8,44,5,57
C48739,4,0,102,22,127,6,81
C48740,3,1,104,0,0,8,82
C48741,1,0,24,0,0,3,88
C48742,4,2,101,3,18,9,27
C48743,1,1,3,3,18,2,10
C48744,3,2,84,0,0,7,44
C48745,3,1,76,0,0,3,69
C48746,2,0,67,16,72,7,58
C48747,1,1,49,5,22,5,4
C48748,2,0,113,0,0,6,34
C48749,2,2,93,8,48,4,54
C48750,4,0,148,6,24,4,32
C48751,3,1,109,9,58,3,29
C48752,2,1,73,7,48,2,30
C48753,2,2,21,2,13,2,51
C48754,4,2,121,19,127,4,6
C48755,1,1,18,18,97,1,94
C48756,3,1,138,10,50,4,17
C48757,1,1,43,10,63,2,20
C48758,2,1,28,0,0,5,77
C48759,1,1,32,12,53,2,29
C48760,2,1,48,12,70,2,57
C48761,3,0,18,0,0,4,3
C48762,2,0,86,0,0,2,61
C48763,4,0,144,2,9,6,34
C48764,1,0,56,4,20,4,35
C48765,1,2,24,12,65,2,95
C48766,2,2,55,2,10,3,28
C48767,1,1,45,0,0,2,25
C48768,2,2,82,0,0,5,18
C48769,3,2,116,15,51,8,13
C48770,2,0,103,21,119,7,18
C48771,1,2,45,0,0,6,2
C48772,1,0,35,0,0,2,58
C48773,2,1,106,5,29,3,28
C48774,4,0,143,1,9,7,26
C48775,4,0,131,6,33,9,26
C48776,3,2,95,12,41,5,20
C48777,2,0,57,0,0,4,78
C48778,2,0,76,4,19,6,55
C48779,1,0,19,0,0,4,24
C48780,3,1,97,6,30,4,8
C48781,3,1,36,1,8,5,22
C48782,3,1,88,2,6,3,92
C48783,3,1,124,12,74,6,51
C48784,4,1,176,7,52,6,75
C48785,1,1,40,12,58,2,26
C48786,1,0,26,9,51,1,93
C48787,3,2,51,3,17,8,79
C48788,4,1,146,9,44,9,15
C48789,2,2,73,10,53,3,25
C48790,1,0,8,3,15,3,75
C48791,4,2,97,0,0,6,67
C48792,2,1,59,0,0,5,90
C48793,3,0,116,0,0,4,41
C48794,3,1,48,6,39,8,51
C48795,2,1,56,0,0,6,35
C48796,1,1,47,0,0,1,69
C48797,1,0,8,0,0,3,98
C48798,4,1,59,17,82,9,84
C48799,1,2,45,10,59,3,50
C48800,4,2,28,2,8,6,93
C48801,2,1,53,0,0,6,8
C48802,4,2,104,0,0,5,10
C48803,3,1,114,8,40,7,57
C48804,1,1,48,4,17,4,1
C48805,4,2,138,7,37,5,94
C48806,2,0,23,11,43,6,54
C48807,3,0,72,7,46,8,7
C48808,3,2,74,5,22,4,10
C48809,4,0,128,0,0,4,19
C48810,3,2,100,12,63,6,98
C48811,1,2,51,0,0,4,91
C48812,4,2,149,9,53,6,32
C48813,2,1,33,12,71,7,77
C48814,2,2,48,0,0,7,28
C48815,2,2,38,9,53,2,54
C48816,4,0,119,9,57,5,0
C48817,3,1,95,0,0,4,7
C48818,4,2,166,0,0,5,21
C48819,4,0,68,10,41,5,46
C48820,3,2,92,0,0,3,26
C48821,4,0,88,23,131,9,73
C48822,4,1,54,0,0,8,69
C48823,3,0,110,19,113,8,22
C48824,2,2,110,1,7,4,7
C48825,1,0,20,0,0,4,43
C48826,2,2,76,22,112,7,4
C48827,2,1,70,0,0,7,44
C48828,3,1,58,18,96,5,22
C48829,3,2,60,7,43,4,99
C48830,2,2,71,11,73,4,83
C48831,2,1,46,10,48,3,73
C48832,1,1,36,12,62,3,28
C48833,3,2,82,0,0,6,17
C48834,4,1,162,0,0,9,1
C48835,3,0,66,9,40,4,3
C48836,1,2,26,6,34,4,18
C48837,4,1,129,11,58,8,21
C48838,4,2,138,0,0,7,9
C48839,1,1,2,1,4,1,91
C48840,1,2,22,0,0,2,63
C48841,2,1,94,5,19,2,52
C48842,2,2,60,1,8,2,46
C48843,2,2,39,0,0,6,17
C48844,3,2,136,24,136,3,57
C48845,4,1,98,0,0,8,64
C48846,2,0,66,0,0,5,69
C48847,4,0,116,9,37,8,96
C48848,3,1,82,17,86,8,18
C48849,2,0,29,18,121,6,29
C48850,2,1,45,0,0,3,5
C48851,4,2,105,0,0,6,13
C48852,1,1,42,4,25,1,17
C48853,2,2,98,3,18,4,17
C48854,3,2,104,1,9,7,48
C48855,4,2,175,0,0,6,15
C48856,4,2,119,0,0,4,69
C48857,3,0,113,0,0,5,92
C48858,3,1,159,4,29,4,76
C48859,2,2,84,4,20,7,33
C48860,1,0,53,8,45,3,38
C48861,1,2,3,2,14,2,39
C48862,3,2,62,0,0,7,27
C48863,3,0,22,3,13,8,44
C48864,2,2,54,23,111,3,45
C48865,2,2,76,24,112,6,35
C48866,2,1,89,7,41,6,97
C48867,2,2,48,0,0,3,94
C48868,1,0,15,0,0,4,16
C48869,2,1,74,0,0,6,95
C48870,3,2,23,0,0,7,57
C48871,1,2,12,0,0,4,92
C48872,2,0,18,10,52,6,84
C48873,2,1,82,0,0,7,85
C48874,3,2,43,0,0,3,75
C48875,4,2,156,11,65,6,39
C48876,1,0,16,12,85,5,46
C48877,4,0,144,0,0,6,6
C48878,2,2,59,0,0,6,96
C48879,1,0,58,3,19,4,69
C48880,2,2,32,0,0,7,60
C48881,4,1,127,7,32,6,56
C48882,2,2,58,1,8,4,65
C48883,1,2,44,0,0,3,24
C48884,1,1,19,3,6,6,1
C48885,1,1,1,1,3,3,30
C48886,1,0,13,12,76,1,8
C48887,1,1,12,0,0,6,95
C48888,2,0,90,0,0,5,95
C48889,2,0,63,1,10,4,22
C48890,1,1,57,4,21,2,15
C48891,2,0,101,11,63,4,54
C48892,1,1,2,1,8,3,25
C48893,4,2,137,0,0,6,53
C48894,1,2,36,9,43,4,42
C48895,3,2,121,0,0,8,22
C48896,1,0,37,23,136,6,57
C48897,4,2,166,4,28,8,82
C48898,4,0,108,3,15,5,46
C48899,1,2,17,2,13,2,28
C48900,4,2,126,0,0,7,62
C48901,4,1,126,0,0,5,17
C48902,2,1,88,5,27,3,16
C48903,4,0,84,10,55,7,18
C48904,2,0,78,6,25,6,95
C48905,4,1,90,0,0,9,97
C48906,3,0,57,9,64,6,61
C48907,4,0,120,0,0,4,13
C48908,4,2,130,0,0,9,38
C48909,4,1,171,0,0,5,2
C48910,1,1,11,7,23,6,22
C48911,2,2,50,4,29,6,98
C48912,3,0,108,10,64,8,46
C48913,4,0,138,2,8,8,14
C48914,3,0,88,0,0,7,88
C48915,3,2,80,6,25,3,16
C48916,1,1,6,2,15,6,54
C48917,2,1,79,23,124,5,79
C48918,3,2,72,0,0,7,67
C48919,1,1,12,8,49,2,36
C48920,2,2,78,0,0,6,40
C48921,1,1,26,10,37,3,38
C48922,1,1,60,7,31,5,98
C48923,1,2,52,0,0,5,3
C48924,4,1,93,0,0,5,12
C48925,1,1,17,12,67,6,38
C48926,1,1,58,0,0,6,93
C48927,1,1,40,6,34,1,75
C48928,1,1,1,0,0,2,38
C48929,2,0,41,0,0,6,92
C48930,1,0,8,6,42,1,86
C48931,4,0,88,0,0,5,87
C48932,2,2,40,17,94,6,5
C48933,3,0,71,0,0,3,65
C48934,3,2,109,11,66,7,52
C48935,4,0,173,0,0,9,33
C48936,1,1,50,0,0,1,11
C48937,2,0,77,0,0,5,87
C48938,2,2,72,0,0,6,61
C48939,4,0,113,0,0,4,37
C48940,4,0,90,0,0,8,19
C48941,1,0,10,0,0,5,36
C48942,4,2,67,0,0,7,45
C48943,4,0,133,0,0,4,8
C48944,1,0,35,18,99,1,60
C48945,4,2,132,0,0,5,43
C48946,1,0,18,0,0,1,32
C48947,2,1,58,1,5,2,69
C48948,4,2,174,4,24,4,83
C48949,1,0,19,2,5,4,41
C48950,1,0,15,8,46,6,17
C48951,4,2,128,8,38,8,17
C48952,4,1,156,6,23,9,77
C48953,2,0,106,0,0,3,25
C48954,2,0,63,0,0,3,30
C48955,3,0,95,5,28,3,15
C48956,1,1,4,4,14,1,68
C48957,1,0,7,6,36,5,82
C48958,4,0,135,8,39,5,6
C48959,1,2,27,0,0,5,35
C48960,2,2,87,0,0,6,48
C48961,3,2,55,4,25,4,25
C48962,1,2,22,2,13,3,23
C48963,2,0,4,0,0,4,71
C48964,3,0,127,12,70,5,85
C48965,3,0,110,9,47,4,30
C48966,3,2,74,6,40,6,9
C48967,2,1,71,4,20,7,32
C48968,3,1,84,12,68,6,38
C48969,2,0,36,12,66,6,7
C48970,2,2,84,13,73,4,18
C48971,1,2,35,0,0,4,49
C48972,2,1,32,23,137,6,24
C48973,4,1,50,13,60,9,43
C48974,2,1,26,4,28,7,72
C48975,1,2,39,8,36,3,44
C48976,3,2,71,0,0,4,58
C48977,2,2,81,0,0,3,92
C48978,2,0,67,0,0,3,4
C48979,3,0,121,0,0,7,37
C48980,3,0,113,12,82,5,40
C48981,2,2,43,9,67,4,58
C48982,2,2,9,0,0,4,20
C48983,2,0,50,0,0,7,91
C48984,2,0,38,0,0,3,66
C48985,2,1,92,0,0,5,35
C48986,2,2,55,0,0,4,76
C48987,1,0,30,2,16,4,80
C48988,3,0,102,8,40,6,90
C48989,1,2,17,9,56,1,11
C48990,1,0,35,9,50,4,42
C48991,3,0,62,0,0,8,17
C48992,3,2,111,21,140,6,49
C48993,1,1,54,11,87,1,15
C48994,3,1,37,14,81,4,1
C48995,2,2,61,10,32,5,13
C48996,3,0,107,21,136,3,4
C48997,2,0,62,0,0,5,34
C48998,4,0,79,24,123,9,16
C48999,4,2,114,0,0,9,4
C49000,3,0,93,0,0,5,25
C49001,4,2,63,15,93,7,19
C49002,1,0,30,0,0,1,18
C49003,4,1,118,9,47,8,62
C49004,1,0,46,1,10,5,44
C49005,3,2,108,11,70,3,80
C49006,4,2,84,5,33,7,6
C49007,1,1,34,20,121,1,17
C49008,4,1,171,12,66,9,57
C49009,4,2,113,16,83,9,88
C49010,3,0,77,10,51,5,8
C49011,4,2,144,11,82,9,47
C49012,1,1,14,0,0,1,1
C49013,2,1,87,3,21,4,27
C49014,2,1,67,6,26,4,15
C49015,4,1,46,15,67,6,85
C49016,2,2,82,1,6,4,2
C49017,2,0,23,3,24,2,24
C49018,1,0,56,7,38,6,52
C49019,3,1,72,5,21,3,50
C49020,3,0,119,0,0,8,0
C49021,1,2,6,0,0,3,15
C49022,2,2,30,19,104,4,17
C49023,4,1,99,10,67,6,61
C49024,2,2,44,0,0,5,53
C49025,4,0,129,3,9,8,66
C49026,3,1,94,12,65,8,42
C49027,1,2,44,4,29,1,28
C49028,4,2,135,2,16,7,57
C49029,2,0,61,9,54,3,43
C49030,1,0,3,2,11,1,11
C49031,4,2,127,4,23,7,1
C49032,2,0,28,20,119,7,27
C49033,3,2,84,12,65,3,67
C49034,3,2,94,0,0,7,22
C49035,4,2,151,8,40,7,27
C49036,1,1,13,0,0,5,12
C49037,1,0,22,0,0,4,20
C49038,1,1,17,0,0,1,1
C49039,4,1,153,15,84,5,99
C49040,2,0,92,15,77,6,65
C49041,1,2,30,24,139,4,24
C49042,3,2,83,10,64,4,65
C49043,2,2,104,0,0,3,72
C49044,1,0,41,9,45,4,66
C49045,4,2,97,0,0,8,59
C49046,3,1,102,0,0,3,99
C49047,3,0,66,0,0,3,91
C49048,2,0,49,22,110,7,11
C49049,4,2,116,5,26,4,18
C49050,2,2,81,0,0,7,16
C49051,1,2,59,0,0,3,23
C49052,4,0,95,10,44,4,18
C49053,4,2,140,0,0,5,81
C49054,3,1,107,6,34,3,27
C49055,1,0,24,0,0,3,5
C49056,1,0,20,12,56,4,40
C49057,2,1,43,5,30,2,19
C49058,1,2,36,14,75,2,55
C49059,1,0,3,3,14,2,24
C49060,3,1,97,0,0,3,65
C49061,2,0,84,13,70,3,36
C49062,4,1,152,0,0,8,47
C49063,1,1,24,2,7,3,47
C49064,3,1,149,7,31,3,55
C49065,4,0,116,2,9,4,12
C49066,4,0,122,0,0,5,88
C49067,4,1,53,0,0,5,85
C49068,1,1,59,5,31,6,5
C49069,3,1,79,7,42,7,18
C49070,3,1,96,5,30,7,28
C49071,4,1,90,8,44,7,97
C49072,1,0,11,8,40,4,95
C49073,4,2,104,0,0,8,78
C49074,4,1,150,12,61,5,92
C49075,4,0,63,0,0,7,55
C49076,1,1,19,0,0,3,55
C49077,2,1,32,0,0,3,9
C49078,2,0,27,0,0,3,51
C49079,2,1,47,0,0,2,21
C49080,2,2,96,18,83,5,41
C49081,1,2,36,0,0,1,49
C49082,3,1,140,2,3,5,6
C49083,1,1,44,12,46,5,33
C49084,4,0,111,0,0,9,99
C49085,1,2,40,10,60,4,48
C49086,1,2,55,7,46,6,69
C49087,2,2,64,0,0,5,25
C49088,2,1,62,7,37,6,0
C49089,4,0,134,3,18,8,3
C49090,2,1,56,0,0,4,21
C49091,3,2,136,0,0,6,78
C49092,1,1,47,0,0,4,80
C49093,1,0,22,0,0,1,42
C49094,1,2,17,4,26,3,50
C49095,1,0,46,6,23,3,60
C49096,4,1,83,8,48,4,28
C49097,2,0,48,0,0,7,27
C49098,3,0,120,0,0,8,81
C49099,2,0,87,0,0,6,85
C49100,2,1,44,17,67,4,95
C49101,2,1,45,6,44,2,30
C49102,1,0,34,0,0,2,97
C49103,4,0,73,0,0,4,28
C49104,4,0,143,0,0,6,51
C49105,2,2,18,0,0,6,36
C49106,1,1,3,0,0,6,62
C49107,3,1,77,15,81,4,0
C49108,1,1,60,0,0,6,35
C49109,3,1,62,7,34,4,8
C49110,4,2,131,8,38,7,15
C49111,2,0,55,0,0,3,62
C49112,1,0,43,0,0,4,98
C49113,4,0,141,0,0,6,64
C49114,2,2,4,0,0,3,99
C49115,1,1,40,0,0,5,39
C49116,3,1,83,8,59,6,24
C49117,1,2,39,4,28,1,56
C49118,3,0,64,8,34,4,20
C49119,4,0,107,8,51,8,62
C49120,2,1,50,19,106,6,76
C49121,4,0,41,0,0,5,54
C49122,4,1,136,12,66,7,59
C49123,1,1,18,11,56,2,53
C49124,2,1,72,0,0,7,0
C49125,3,0,69,6,15,6,16
C49126,3,0,126,0,0,5,20
C49127,4,0,76,0,0,4,35
C49128,1,1,10,0,0,6,99
C49129,4,2,174,0,0,9,74
C49130,2,2,47,18,89,7,65
C49131,2,0,26,0,0,2,60
C49132,1,1,26,10,56,4,8
C49133,4,2,87,4,21,6,19
C49134,2,1,57,8,43,2,57
C49135,4,2,91,6,21,6,95
C49136,2,1,71,9,43,5,80
C49137,2,2,99,6,30,7,59
C49138,3,1,73,0,0,3,20
C49139,3,1,87,2,17,6,70
C49140,1,2,41,0,0,6,31
C49141,2,2,62,10,25,5,26
C49142,4,1,113,0,0,8,75
C49143,2,0,104,9,57,5,91
C49144,2,2,20,18,103,3,36
C49145,2,0,47,0,0,6,55
C49146,3,2,125,16,87,7,55
